Sample in Buffer,Sample in Window,TRIGGER,design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Delay_X_1_muxed[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TData_stage_3[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TData_stage_2[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TData_stage_1[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TData_stage_4[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Prev_Delay_Y_1[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TID_stage_3[1:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TID_stage_3_prev[1:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TID_stage_2[1:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TID_stage_1[1:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Prev_Delay_X_2[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Prev_Delay_X_1[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Prev_Delay_Y_2[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Delay_Y_2_muxed[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Delay_Y_1_muxed[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Delay_X_2_muxed[23:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1180,1180,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1181,1181,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1182,1182,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1183,1183,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1184,1184,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1185,1185,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1186,1186,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1187,1187,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1188,1188,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1189,1189,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1190,1190,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1191,1191,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1192,1192,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1193,1193,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1194,1194,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1195,1195,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1196,1196,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1197,1197,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1198,1198,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1199,1199,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1200,1200,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1201,1201,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1202,1202,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1203,1203,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1204,1204,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1205,1205,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1206,1206,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1207,1207,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1208,1208,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1209,1209,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1210,1210,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1211,1211,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1212,1212,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1213,1213,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1214,1214,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1215,1215,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1216,1216,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1217,1217,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1218,1218,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1219,1219,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1220,1220,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1221,1221,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1222,1222,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1223,1223,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1224,1224,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1225,1225,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1226,1226,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1227,1227,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1228,1228,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1229,1229,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1230,1230,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1231,1231,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1232,1232,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1233,1233,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1234,1234,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1235,1235,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1236,1236,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1237,1237,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1238,1238,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1239,1239,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1240,1240,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1241,1241,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1242,1242,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1243,1243,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1244,1244,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1245,1245,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1246,1246,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1247,1247,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1248,1248,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1249,1249,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1250,1250,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1251,1251,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1252,1252,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1253,1253,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1254,1254,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1255,1255,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1256,1256,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1257,1257,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1258,1258,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1259,1259,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1260,1260,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1261,1261,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1262,1262,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1263,1263,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1264,1264,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1265,1265,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1266,1266,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1267,1267,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1268,1268,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1269,1269,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1270,1270,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1271,1271,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1272,1272,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1273,1273,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1274,1274,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1275,1275,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1276,1276,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1277,1277,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1278,1278,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1279,1279,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1280,1280,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1281,1281,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1282,1282,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1283,1283,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1284,1284,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1285,1285,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1286,1286,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1287,1287,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1288,1288,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1289,1289,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1290,1290,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1291,1291,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1292,1292,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1293,1293,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1294,1294,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1295,1295,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1296,1296,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1297,1297,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1298,1298,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1299,1299,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1300,1300,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1301,1301,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1302,1302,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1303,1303,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1304,1304,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1305,1305,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1306,1306,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1307,1307,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1308,1308,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1309,1309,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1310,1310,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1311,1311,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1312,1312,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1313,1313,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1314,1314,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1315,1315,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1316,1316,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1317,1317,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1318,1318,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1319,1319,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1320,1320,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1321,1321,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1322,1322,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1323,1323,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1324,1324,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1325,1325,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1326,1326,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1327,1327,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1328,1328,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1329,1329,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1330,1330,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1331,1331,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1332,1332,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1333,1333,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1334,1334,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1335,1335,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1336,1336,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1337,1337,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1338,1338,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1339,1339,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1340,1340,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1341,1341,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1342,1342,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1343,1343,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1344,1344,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1345,1345,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1346,1346,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1347,1347,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1348,1348,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1349,1349,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1350,1350,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1351,1351,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1352,1352,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1353,1353,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1354,1354,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1355,1355,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1356,1356,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1357,1357,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1358,1358,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1359,1359,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1360,1360,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1361,1361,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1362,1362,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1363,1363,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
1364,1364,0,1b6d84,19738f,1e3ffe,1af44e,000000,000000,1,0,0,1,21ad04,1cea90,000000,000000,000000,23c4e7
